year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,5,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",272.00,77.00,23.61,4.15,6.59,1.00,41.65,0.00,1.00,4977.00,1378.00,628.00,221.00,19.00,2731.00
2023,5,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1112.00,272.00,89.75,7.22,60.72,1.45,112.86,2.00,7.00,21385.00,8134.00,612.00,2452.00,44.00,10143.00
2023,4,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",711.00,249.00,67.11,8.79,64.50,0.60,108.00,11.00,0.00,18636.00,5256.00,624.00,3648.00,21.00,9087.00
2023,4,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1307.00,393.00,102.16,9.70,125.14,0.06,155.94,34.00,5.00,33574.00,11920.00,1442.00,6391.00,6.00,13815.00
2023,4,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",685.00,211.00,67.53,5.69,45.14,0.13,92.50,13.00,0.00,14649.00,4900.00,333.00,2321.00,18.00,7077.00
2023,4,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1302.00,341.00,108.46,9.44,83.72,1.25,138.12,11.00,1.00,23328.00,6943.00,845.00,3843.00,26.00,11671.00
2023,4,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",291.00,79.00,28.77,2.17,18.90,0.00,29.15,8.00,1.00,4952.00,1851.00,217.00,985.00,0.00,1899.00
2023,4,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9837.00,2299.00,536.67,78.71,625.09,5.26,1053.27,88.00,14.00,213481.00,71111.00,9554.00,26392.00,315.00,106109.00
2023,4,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2378.00,590.00,152.69,19.01,145.01,0.65,272.64,56.00,6.00,50760.00,14840.00,3114.00,5989.00,42.00,26775.00
2023,4,AA,American Airlines Network,DEN,"Denver, CO: Denver International",679.00,189.00,50.23,6.22,53.56,0.00,78.99,10.00,1.00,12192.00,2989.00,455.00,2452.00,0.00,6296.00
2023,4,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12990.00,2937.00,771.17,181.81,739.40,8.21,1236.41,353.00,66.00,285464.00,101537.00,19482.00,38118.00,574.00,125753.00
2023,4,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",299.00,93.00,32.34,6.65,9.82,0.00,44.19,2.00,0.00,5969.00,1972.00,454.00,535.00,0.00,3008.00
2023,4,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",660.00,255.00,68.41,8.18,100.90,0.21,77.30,9.00,2.00,18820.00,5505.00,761.00,5687.00,16.00,6851.00
2023,4,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",515.00,173.00,33.48,8.21,66.04,1.46,63.81,31.00,10.00,14669.00,3118.00,761.00,5123.00,41.00,5626.00
2023,4,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",115.00,43.00,11.63,0.58,12.10,0.00,18.69,3.00,0.00,2471.00,491.00,57.00,449.00,0.00,1474.00
2023,4,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",556.00,180.00,46.32,5.60,60.39,0.05,67.64,15.00,3.00,13146.00,3191.00,757.00,3335.00,1.00,5862.00
2023,4,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1162.00,327.00,83.88,5.85,151.31,0.62,85.34,11.00,6.00,32051.00,11281.00,302.00,8609.00,25.00,11834.00
2023,4,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1051.00,347.00,93.09,12.57,110.08,0.08,131.18,18.00,1.00,21632.00,6763.00,823.00,5265.00,9.00,8772.00
2023,4,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2406.00,545.00,170.41,15.36,158.77,2.07,198.40,22.00,5.00,42893.00,15197.00,1196.00,6148.00,90.00,20262.00
2023,4,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1635.00,442.00,123.86,11.40,142.17,0.31,164.25,41.00,18.00,36638.00,11005.00,829.00,9316.00,27.00,15461.00
2023,4,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1498.00,415.00,114.12,19.95,111.61,1.45,167.87,15.00,3.00,30463.00,8305.00,1667.00,6242.00,35.00,14214.00
2023,4,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4228.00,1080.00,244.39,31.83,465.34,4.26,334.19,32.00,21.00,86825.00,22503.00,3542.00,23216.00,318.00,37246.00
2023,4,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",338.00,82.00,34.56,1.81,13.41,0.00,32.22,5.00,1.00,7903.00,4094.00,155.00,469.00,0.00,3185.00
2023,4,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4146.00,883.00,248.61,30.53,292.84,1.37,309.65,88.00,21.00,81515.00,27834.00,3870.00,14148.00,73.00,35590.00
2023,4,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2958.00,712.00,194.28,19.32,186.23,3.79,308.38,27.00,5.00,67617.00,22299.00,1082.00,7599.00,227.00,36410.00
2023,4,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4536.00,843.00,283.89,23.83,168.92,4.21,362.15,32.00,3.00,81283.00,33469.00,1958.00,6427.00,102.00,39327.00
2023,4,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",666.00,213.00,76.97,9.04,41.00,1.43,84.56,10.00,0.00,19255.00,8346.00,829.00,1555.00,35.00,8490.00
2023,4,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",435.00,127.00,33.98,5.38,35.52,0.31,51.81,5.00,1.00,8963.00,3018.00,324.00,1034.00,25.00,4562.00
2023,4,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",757.00,226.00,74.95,8.42,57.33,0.08,85.21,13.00,1.00,15763.00,6210.00,678.00,2440.00,14.00,6421.00
2023,4,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",274.00,89.00,30.41,3.95,12.23,0.00,42.42,5.00,0.00,5286.00,1647.00,277.00,498.00,0.00,2864.00
2023,4,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1103.00,312.00,98.99,10.72,93.05,1.37,107.87,12.00,1.00,23971.00,6765.00,1238.00,5587.00,88.00,10293.00
2023,3,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",736.00,185.00,68.41,3.67,40.09,1.38,71.44,6.00,2.00,11360.00,4514.00,272.00,1761.00,64.00,4749.00
2023,3,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1318.00,349.00,97.85,4.76,92.07,1.67,152.64,26.00,10.00,25582.00,8494.00,546.00,4219.00,56.00,12267.00
2023,3,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",626.00,174.00,52.79,3.30,32.74,0.34,84.82,9.00,4.00,12823.00,3605.00,218.00,1819.00,16.00,7165.00
2023,3,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1382.00,318.00,115.14,8.49,54.65,0.74,138.97,24.00,0.00,22279.00,8293.00,765.00,1857.00,36.00,11328.00
2023,3,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",262.00,74.00,26.32,0.44,10.72,0.00,36.52,2.00,0.00,4811.00,1432.00,37.00,400.00,0.00,2942.00
2023,3,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9774.00,2034.00,504.74,36.65,574.24,4.49,913.87,41.00,13.00,168083.00,60638.00,4422.00,21425.00,171.00,81427.00
2023,3,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2464.00,639.00,164.35,9.09,167.26,0.91,297.38,23.00,3.00,48953.00,16434.00,764.00,5632.00,77.00,26046.00
2023,3,AA,American Airlines Network,DEN,"Denver, CO: Denver International",696.00,232.00,73.79,4.85,76.64,0.05,76.67,7.00,1.00,13201.00,4938.00,524.00,2592.00,1.00,5146.00
2023,3,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13234.00,3529.00,820.47,149.77,999.84,8.27,1550.65,304.00,84.00,337375.00,118554.00,15718.00,47438.00,403.00,155262.00
2023,3,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",360.00,88.00,29.73,3.63,10.53,0.00,44.10,7.00,1.00,5807.00,1330.00,1286.00,317.00,0.00,2874.00
2023,3,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",727.00,260.00,67.07,5.11,88.50,0.54,98.78,4.00,0.00,17686.00,4834.00,514.00,3910.00,22.00,8406.00
2023,3,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",536.00,154.00,33.67,2.69,49.83,0.49,67.33,3.00,1.00,9225.00,1620.00,210.00,2279.00,38.00,5078.00
2023,3,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",116.00,31.00,15.24,1.08,3.24,0.00,11.44,3.00,0.00,2133.00,1106.00,111.00,118.00,0.00,798.00
2023,3,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",555.00,186.00,64.10,3.38,48.03,0.00,70.49,11.00,1.00,13079.00,4236.00,487.00,2093.00,0.00,6263.00
2023,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1221.00,258.00,91.07,6.01,60.83,1.79,98.32,4.00,4.00,23760.00,10839.00,887.00,2256.00,86.00,9692.00
2023,3,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1069.00,442.00,105.81,8.03,163.46,1.76,162.94,8.00,1.00,30632.00,10381.00,827.00,6581.00,75.00,12768.00
2023,3,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2498.00,813.00,198.63,16.06,387.71,3.28,207.31,15.00,4.00,58998.00,20891.00,1393.00,13075.00,120.00,23519.00
2023,3,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1759.00,536.00,138.46,8.67,179.82,1.44,207.62,20.00,4.00,38823.00,10744.00,552.00,8688.00,94.00,18745.00
2023,3,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1528.00,431.00,121.56,7.67,129.17,1.14,171.46,8.00,3.00,31159.00,9585.00,688.00,6856.00,37.00,13993.00
2023,3,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4369.00,973.00,278.09,14.16,350.35,2.27,328.13,10.00,3.00,72656.00,24923.00,1140.00,14293.00,126.00,32174.00
2023,3,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",356.00,82.00,26.91,5.00,14.38,0.00,35.71,5.00,0.00,8225.00,2311.00,2102.00,706.00,0.00,3106.00
2023,3,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4348.00,939.00,230.89,17.78,342.41,0.55,347.37,35.00,8.00,90717.00,34463.00,3002.00,13604.00,35.00,39613.00
2023,3,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3067.00,630.00,186.10,11.03,107.68,2.49,322.70,10.00,2.00,58659.00,21278.00,616.00,3893.00,64.00,32808.00
2023,3,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4652.00,1185.00,324.67,24.66,411.05,2.44,422.19,24.00,14.00,106382.00,34211.00,3176.00,16350.00,116.00,52529.00
2023,3,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",686.00,262.00,58.06,6.35,109.81,1.88,85.90,10.00,1.00,17782.00,5397.00,496.00,3920.00,41.00,7928.00
2023,3,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",452.00,133.00,43.33,6.35,33.50,0.00,49.81,6.00,0.00,9627.00,3749.00,860.00,1141.00,0.00,3877.00
2023,3,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",770.00,372.00,78.78,6.47,198.08,0.56,88.11,12.00,5.00,25017.00,7160.00,726.00,9100.00,18.00,8013.00
2023,3,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",332.00,111.00,30.15,2.76,24.88,0.00,53.21,4.00,2.00,6404.00,2261.00,188.00,918.00,0.00,3037.00
2023,3,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1173.00,362.00,96.02,6.69,114.03,1.39,143.87,11.00,2.00,22567.00,6403.00,695.00,5561.00,53.00,9855.00
2023,2,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",662.00,143.00,63.02,2.72,19.85,0.29,57.12,9.00,1.00,11437.00,4368.00,138.00,917.00,13.00,6001.00
2023,2,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1198.00,290.00,76.86,6.13,72.29,0.03,134.69,31.00,0.00,25973.00,8776.00,620.00,2378.00,4.00,14195.00
2023,2,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",544.00,118.00,30.07,4.66,14.94,0.05,68.28,12.00,1.00,7741.00,1708.00,336.00,632.00,14.00,5051.00
2023,2,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1188.00,239.00,74.62,6.48,53.16,0.67,104.06,12.00,0.00,15160.00,4962.00,356.00,1843.00,25.00,7974.00
2023,2,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",234.00,43.00,14.78,3.82,4.89,0.00,19.51,5.00,0.00,2047.00,550.00,199.00,153.00,0.00,1145.00
2023,2,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",8714.00,1400.00,431.66,34.48,329.90,3.46,600.49,61.00,5.00,138881.00,58067.00,5218.00,11446.00,949.00,63201.00
2023,2,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2270.00,442.00,130.52,9.45,113.91,2.81,185.32,27.00,3.00,29642.00,10076.00,828.00,3490.00,185.00,15063.00
2023,2,AA,American Airlines Network,DEN,"Denver, CO: Denver International",638.00,195.00,60.10,5.05,59.45,0.62,69.79,11.00,0.00,12101.00,3003.00,254.00,2012.00,16.00,6816.00
2023,2,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12096.00,2502.00,699.88,46.34,626.29,3.87,1125.63,580.00,8.00,225946.00,88956.00,7275.00,22377.00,152.00,107186.00
2023,2,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",321.00,55.00,16.67,3.03,7.69,0.00,27.62,13.00,0.00,3252.00,1029.00,192.00,358.00,0.00,1673.00
2023,2,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",657.00,173.00,47.18,2.72,63.52,2.81,56.77,10.00,0.00,11218.00,3330.00,227.00,2943.00,169.00,4549.00
2023,2,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",487.00,111.00,37.72,2.76,27.89,0.00,42.64,6.00,1.00,7513.00,2573.00,279.00,1016.00,0.00,3645.00
2023,2,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",105.00,24.00,7.10,1.03,3.53,0.00,12.34,2.00,0.00,2637.00,729.00,222.00,148.00,0.00,1538.00
2023,2,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",523.00,119.00,34.18,5.11,26.23,0.26,53.23,9.00,0.00,6981.00,2013.00,539.00,1281.00,20.00,3128.00
2023,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1101.00,235.00,82.86,5.72,57.88,1.63,86.90,8.00,1.00,17868.00,5998.00,644.00,1930.00,96.00,9200.00
2023,2,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",921.00,296.00,85.03,8.27,103.76,0.98,97.96,16.00,6.00,19073.00,7392.00,320.00,4089.00,54.00,7218.00
2023,2,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2254.00,589.00,163.09,7.92,265.14,4.05,148.79,31.00,18.00,41355.00,12921.00,754.00,9636.00,219.00,17825.00
2023,2,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1563.00,436.00,99.43,11.88,176.51,0.87,147.31,34.00,2.00,32290.00,7992.00,1092.00,9166.00,28.00,14012.00
2023,2,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1389.00,305.00,102.08,11.32,62.92,0.57,128.11,12.00,2.00,19435.00,7835.00,1112.00,2265.00,24.00,8199.00
2023,2,AA,American Airlines Network,MIA,"Miami, FL: Miami International",3989.00,685.00,257.56,21.88,172.60,3.69,229.28,20.00,11.00,55514.00,23314.00,1972.00,6168.00,66.00,23994.00
2023,2,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",317.00,63.00,28.60,2.27,7.40,0.00,24.72,14.00,0.00,4176.00,2143.00,58.00,283.00,0.00,1692.00
2023,2,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3950.00,687.00,196.65,14.04,218.01,1.00,257.30,59.00,12.00,61418.00,23171.00,1207.00,8167.00,302.00,28571.00
2023,2,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2705.00,453.00,162.37,8.66,69.53,2.06,210.38,8.00,2.00,40701.00,17116.00,464.00,2558.00,149.00,20414.00
2023,2,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4338.00,1095.00,269.24,26.60,447.12,4.14,347.90,52.00,9.00,82797.00,28389.00,4755.00,16411.00,247.00,32995.00
2023,2,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",622.00,185.00,49.79,7.49,68.28,0.00,59.44,12.00,1.00,10794.00,3517.00,666.00,2254.00,0.00,4357.00
2023,2,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",408.00,95.00,31.11,4.68,31.68,0.00,27.53,8.00,0.00,6147.00,3202.00,182.00,1165.00,0.00,1598.00
2023,2,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",751.00,213.00,54.72,4.24,94.20,2.89,56.94,13.00,0.00,13397.00,4760.00,431.00,3403.00,195.00,4608.00
2023,2,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",305.00,101.00,33.16,5.00,19.35,0.14,43.36,7.00,0.00,6836.00,2780.00,189.00,805.00,3.00,3059.00
2023,2,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1005.00,208.00,69.44,4.70,42.60,0.61,90.65,9.00,0.00,12239.00,3960.00,403.00,1499.00,20.00,6357.00
2023,1,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",649.00,193.00,67.08,2.47,60.69,0.72,62.03,14.00,4.00,13545.00,4712.00,239.00,2623.00,24.00,5947.00
2023,1,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1354.00,374.00,97.54,6.50,137.64,2.39,129.93,31.00,1.00,26503.00,8514.00,742.00,5883.00,125.00,11239.00
2023,1,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",622.00,142.00,45.98,2.90,41.61,1.19,50.32,9.00,1.00,8722.00,2549.00,456.00,1788.00,38.00,3891.00
2023,1,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1255.00,284.00,75.83,6.09,93.34,2.69,106.05,14.00,0.00,21874.00,6779.00,454.00,3905.00,70.00,10666.00
2023,1,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",227.00,61.00,23.41,2.17,12.25,0.00,23.18,6.00,0.00,4784.00,1913.00,127.00,725.00,0.00,2019.00
2023,1,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9338.00,2000.00,476.42,56.65,723.74,6.48,736.71,130.00,14.00,175994.00,64691.00,8230.00,37868.00,300.00,64905.00
2023,1,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2351.00,498.00,121.48,12.25,149.97,2.04,212.26,32.00,2.00,32655.00,7797.00,974.00,7161.00,107.00,16616.00
2023,1,AA,American Airlines Network,DEN,"Denver, CO: Denver International",693.00,180.00,50.75,7.84,74.60,0.76,46.05,11.00,1.00,10900.00,2392.00,872.00,3195.00,43.00,4398.00
2023,1,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12487.00,2553.00,646.71,78.88,892.49,9.43,925.48,413.00,16.00,240961.00,79240.00,11401.00,50792.00,301.00,99227.00
2023,1,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",296.00,62.00,22.93,2.34,10.12,0.00,26.60,6.00,0.00,3667.00,1393.00,111.00,418.00,0.00,1745.00
2023,1,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",705.00,243.00,52.78,6.98,120.11,3.17,59.96,15.00,0.00,13262.00,2640.00,449.00,5276.00,138.00,4759.00
2023,1,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",471.00,93.00,28.01,3.77,33.46,0.00,27.77,12.00,0.00,6349.00,1447.00,211.00,2376.00,0.00,2315.00
2023,1,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",131.00,33.00,11.82,0.26,6.15,0.00,14.76,3.00,0.00,2489.00,586.00,12.00,333.00,0.00,1558.00
2023,1,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",427.00,117.00,25.46,3.61,49.25,1.00,37.68,6.00,5.00,7302.00,1338.00,1059.00,2480.00,15.00,2410.00
2023,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1211.00,263.00,67.94,4.56,108.03,4.26,78.21,11.00,2.00,20483.00,7321.00,283.00,5451.00,197.00,7231.00
2023,1,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1040.00,251.00,68.08,7.54,115.02,1.79,58.57,10.00,5.00,15808.00,4964.00,881.00,5138.00,190.00,4635.00
2023,1,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2387.00,567.00,179.14,14.45,237.36,4.79,131.26,30.00,2.00,46460.00,18044.00,1286.00,11841.00,266.00,15023.00
